"","Rank1","Rank2","Rank3","Rank4","Rank5","Rank6","Rank7"
"ee7f5cb954dcad58bf6c67ab86c1f2d3","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Moraxella","D_6__uncultured Moraxellaceae bacterium"
"3f0e129168682a42e62cd6ea7331e2e4","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__metagenome"
"6785f04a515be60dcee449ebece73e82","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Alkanindiges",NA
"dbad7e28efba2773b1845b460d0eb079","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Alkanindiges","D_6__uncultured bacterium"
"d71bd1a5d8afb6231b80bcd123747e4b","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Acinetobacter",NA
"74fc5efeb4b65ab769e7a99d184dff55","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Acinetobacter",NA
"5cd79e533c46e90d166b46a02cb6f6d1","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Acinetobacter",NA
"8b79242d4dcb43ac1bd230e6be548bf3","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Acinetobacter",NA
"4ad6b9c80511caa12ab1f135783a2c58","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Acinetobacter",NA
"4bccbdb96fb331b5bd8aec33cbb8a34e","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Acinetobacter",NA
"84b025324c556ea0cf4a12459af3e6a9","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Acinetobacter",NA
"687855b5fffca95f1d31a4fd71cdd1f0","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Acinetobacter",NA
"9017b9918a2dc87d0e508c57a0458cc3","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Acinetobacter",NA
"f3b178d47f09d2c2fc4e2d211747bfe8","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Acinetobacter",NA
"e75e80ebac73c7843531f38f970a47da","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Acinetobacter",NA
"d306b34ff83f8bd154019e617cfffb4d","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Acinetobacter",NA
"60f304b3221c5435cdb8937e30ba1a0e","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Acinetobacter",NA
"d58efe27ef5ebd2314422bc567d3a0f9","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Acinetobacter",NA
"ce1fd3bda9e9670b9ebacab2e35fbdd1","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Acinetobacter",NA
"e8648f609469d9560609eab4e2578a39","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Acinetobacter","D_6__uncultured rumen bacterium"
"e883d53c0a2e1256934d3845ab38ee49","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Acinetobacter",NA
"73c02a29fed78aa588b3750d887c3fbb","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Acinetobacter",NA
"b9b0a666f6a77e3b7f4c57d65d1ddac4","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Acinetobacter",NA
"c7460207be56c79394e199ecf29fec33","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Acinetobacter",NA
"f97ce2b30ec0e6697a6e4ab301ced71d","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Acinetobacter",NA
"3c1ea9842554ffd2b2da9885a8b72999","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Acinetobacter",NA
"0d00f15fbeb2409c9e8ad24c981af49e","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Acinetobacter",NA
"52e3cb0935a827c84c1e61f13bbf45d5","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Acinetobacter","D_6__Acinetobacter lwoffii"
"6d19033aef0842ecf59f26bc18cd3b7a","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Acinetobacter",NA
"1be3a3951111e62b3bbd7e0dd52b6da0","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Acinetobacter",NA
"74f591ca0c0bb7b51ac75a929c7e4e33","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Acinetobacter",NA
"04a074715f4915c48bf070c93b142c33","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Acinetobacter",NA
"11d0e59d1718ab8d3020827d05271572","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Acinetobacter","D_6__Acinetobacter radioresistens"
"524ea09ca067a7709e18fbf0b1f52b07","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Acinetobacter",NA
"d4b0458c21fa64e3937e80edcda84a42","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Acinetobacter","D_6__Acinetobacter baylyi"
"069baabe987595e6716b414acd90d997","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Acinetobacter","D_6__metagenome"
"20d86224a813368d8441070e7d6728bd","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Acinetobacter",NA
"f32718df6dfb8fe1e8d037e12f1452fb","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Acinetobacter",NA
"28279649b4ad172b7c8caa3705053027","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Alkanindiges",NA
"a597e8ffecaf7498a0da034bf1a02032","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae",NA,NA
"a93c6d41c0eb323327a079cb84599d03","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae",NA,NA
"ce860f1be318f8855f2b2a5c4ff50357","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Acinetobacter",NA
"5cf3cb829c15dd38ca95e5e7ca8035a5","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Perlucidibaca","D_6__uncultured bacterium"
"998e70ddd3945ac92cad18402dd48f46","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Perlucidibaca","D_6__uncultured bacterium"
"5d8d6101a404c396eb8a356d81d07328","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Perlucidibaca","D_6__uncultured bacterium"
"12619bb7b8b23eac060689bcc83da55f","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Perlucidibaca","D_6__uncultured bacterium"
"afd7fae4653a8fc654e592120e21706c","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pseudomonadales","D_4__Moraxellaceae","D_5__Perlucidibaca","D_6__uncultured bacterium"
"a80cd06b1eabde3c46938c93c1832c99","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pasteurellales","D_4__Pasteurellaceae","D_5__uncultured","D_6__Bisgaard Taxon 37"
"5b9a6dbfc952e746732fc2d8d850487d","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pasteurellales","D_4__Pasteurellaceae","D_5__Haemophilus",NA
"0d4f31238c0dc868f1937f847ef3fe69","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Pasteurellales","D_4__Pasteurellaceae","D_5__Haemophilus",NA
"26cced6cfa0ce0860c917429af021cea","D_0__Bacteria","D_1__Acidobacteria","D_2__Holophagae","D_3__Holophagales","D_4__Holophagaceae","D_5__uncultured bacterium","D_6__uncultured bacterium"
"980c0f9ed795efe9a9ccf02c0a5e9faf","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Orbales","D_4__Orbaceae","D_5__Gilliamella",NA
"21428f75e5541a55b05adf152f7763fe","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Orbales","D_4__Orbaceae","D_5__Gilliamella","D_6__Serratia symbiotica"
"17312b9e82ee1ecb852028b7e9c64c31","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Orbales","D_4__Orbaceae",NA,NA
"f309ea1ec8287026c5e76ba862929f85","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae",NA,NA
"8f161ec72d1df7e2d4fccfb7a566f06b","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae","D_5__Hafnia-Obesumbacterium",NA
"a8809310a898974835379d8d052e3f43","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae",NA,NA
"0f1246bb08b5f890799bd9fdcb05d606","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae",NA,NA
"67465aef44d442560a438ac1ca1a439e","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae",NA,NA
"715331a5c784850f2566fa965301f47d","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae",NA,NA
"d963b59f19db6517a9f26908f684545d","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae",NA,NA
"45290f2590774f6d0e28f5e7a2b0c893","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae",NA,NA
"1bc9cf70e2a63137231529cc66fb3e44","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae",NA,NA
"664bc9d736d690de3f9814b709b6de86","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae",NA,NA
"90ad77d8844527612e8420ea371171c5","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae",NA,NA
"9a4ef97c914a72a46d17629ad7bdad28","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae",NA,NA
"6a7e79717332fb70df325fa3e4f82580","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae","D_5__Erwinia",NA
"33c59d7866e4fffd2bc1562ab4392f2e","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae","D_5__Pantoea",NA
"500d1bfeed681e974497029537d30737","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae","D_5__Escherichia-Shigella",NA
"bd9b294cf2e3c6de30468edd98eb507e","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae",NA,NA
"30414a7117bba741810231c5a409d7c6","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae",NA,NA
"f7e1295aad18546b7a96919a87cec7a3","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae",NA,NA
"f8b7ec6863a4249228d8239c9305fc8f","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae","D_5__Kosakonia",NA
"aea79d46288dcd7032e7fd5a07f9213c","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae","D_5__Kosakonia",NA
"d9c060d1aa807d4e6d532894486b9804","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae",NA,NA
"1266b9321ea4273d484afb13db24c8c3","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae",NA,NA
"a2e521c0c4cf25a6cb3408fad8a4198b","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae","D_5__Pantoea",NA
"63c37b4c160401005c7e14026fc3f58d","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae",NA,NA
"a05cb38570c22919ba2c2775e403a1f4","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae",NA,NA
"e29f0a497d8771cbbbad77c39b3df5bb","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae",NA,NA
"5a90106a71eb6b7dd8fae5fb1b8967c8","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae","D_5__Pantoea",NA
"2d78c9068444e8b6bc87d776b2277dc6","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae",NA,NA
"d4044a262b10cef42e065d472e3b4a22","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae",NA,NA
"57af36d0a698676a4adef64136173385","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Vibrionales","D_4__Vibrionaceae","D_5__Photobacterium",NA
"6570e98f6d39bacffe712be49da85a72","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Aeromonadales","D_4__Aeromonadaceae","D_5__Aeromonas",NA
"6f331a4f8f74b8f76c7e517a8a3c725f","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Alteromonadales","D_4__Shewanellaceae","D_5__Shewanella",NA
"4452646a083849b8e1f61663c25d69d1","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae","D_5__Pectobacterium",NA
"b86b609a2e6ee220da1fb8c8857fe4ea","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae","D_5__Pectobacterium",NA
"7d96928519baf5ce5b998cba3b1f932a","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae","D_5__Pragia",NA
"0307ca1b37439b5cc4939a02db6da1e0","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae","D_5__Pragia",NA
"49d15d00e71cd18cbbeb1e215423f270","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae",NA,NA
"81b05ba428bca69387394b083847f446","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae",NA,NA
"0962b75ed8d3c13fcf66a3c86a0128c9","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae","D_5__Providencia",NA
"52696fb3194b19de3a1ab53de41eae3f","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae",NA,NA
"8f5b6a129e822da4682fbe46e99028a7","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae","D_5__Xenorhabdus",NA
"bb8ca3cbc90c88657708a75d811dde77","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae",NA,NA
"88d6f7d9247f2c85a10a032de646f22a","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae",NA,NA
"620747813a3278e871472e6499be0cf2","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae",NA,NA
"14f11948870747e324578f93876cd0ef","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae",NA,NA
"e99e32dada49e3b176351a068feffb0e","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae",NA,NA
"9b197d3f284bc8cb7f630889700f1800","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae",NA,NA
"5e7b77f9d7dbea284b55fec59bdb53b0","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae",NA,NA
"2aae204667a4048e7512f9870d8fd27b","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae","D_5__Escherichia-Shigella",NA
"96009a7005052ca118597f3843cc4c4e","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae","D_5__Escherichia-Shigella",NA
"6332d1e4f05a07bd9e5af96c9f3c6c91","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae","D_5__Escherichia-Shigella",NA
"dd4d4bbdf5157b7b563c6c22791126d6","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae","D_5__Escherichia-Shigella",NA
"13de41bdc6515c35364350f9b9612fcf","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae","D_5__Escherichia-Shigella",NA
"55e69812c900e4c1047cae8376110e93","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae","D_5__Escherichia-Shigella",NA
"1561af30bda943d06205f82732588aa0","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae","D_5__Escherichia-Shigella",NA
"17f016e3298748a0eb03b67eb9267a19","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae","D_5__Escherichia-Shigella",NA
"343bc4fd88ad3ff8385374be359484ae","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae","D_5__Escherichia-Shigella",NA
"fab7d63d17b9b49099c7a4f9d70d0a5e","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae","D_5__Escherichia-Shigella",NA
"fa3d574999d43bcbaad81506fe6dd63c","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae","D_5__Escherichia-Shigella",NA
"8888220b2552e65099624f9ff2f6ee68","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae","D_5__Escherichia-Shigella",NA
"0cbbce5fa0b853c50cf009760451da90","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae","D_5__Escherichia-Shigella",NA
"d06b5a3faa0703cf69719e398a5054a9","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae","D_5__Escherichia-Shigella",NA
"67c56a6307abcdbc26edaa80bfa2f14d","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae","D_5__Escherichia-Shigella",NA
"e4c9783f0c33f3f045429c542dd2a7ea","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae","D_5__Escherichia-Shigella",NA
"53bb8877f1879be81166da9fa39ef850","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae","D_5__Escherichia-Shigella",NA
"9c8b3d1ce98cfacf38c58c488195a052","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae","D_5__Escherichia-Shigella",NA
"bdd17d58a00771a94b3a6c76846b1594","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae","D_5__Serratia",NA
"947b38a6f2504ca9e0b93a376fa4afb8","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae","D_5__Serratia",NA
"19ca80a0ab57ee27a74c4196a03592ef","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria",NA,NA,NA,NA
"377746e21896016450c09ebe2d4f3150","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Enterobacteriales","D_4__Enterobacteriaceae","D_5__Morganella",NA
